id,match_id,fecha,deporte,partido,home_team,away_team,seleccion,casa,cuota,prob_real,prob_modelo,prob_sharp,edge_pct,stake_eur,factor_conf,n_sharp,fair_open,creada
3d9d06152928e4cdf7f494409694de2d|Stefanos Tsitsipas|888sport,3d9d06152928e4cdf7f494409694de2d,2026-04-25T20:00:00Z,tennis_atp_madrid_open,Alexander Bublik vs Stefanos Tsitsipas,Alexander Bublik,Stefanos Tsitsipas,Stefanos Tsitsipas,888sport,1.4,0.7941,,,11.17,0.28,,,,2026-04-25T20:45:20
e16af22e69c257bb330d4be8e8b72931|Tallon Griekspoor|FanDuel,e16af22e69c257bb330d4be8e8b72931,2026-04-26T10:30:00Z,tennis_atp_madrid_open,Tallon Griekspoor vs Lorenzo Musetti,Tallon Griekspoor,Lorenzo Musetti,Tallon Griekspoor,FanDuel,4.5,0.2366,,,6.49,0.02,,,,2026-04-25T20:45:20
e16af22e69c257bb330d4be8e8b72931|Tallon Griekspoor|Paddy Power,e16af22e69c257bb330d4be8e8b72931,2026-04-26T10:30:00Z,tennis_atp_madrid_open,Tallon Griekspoor vs Lorenzo Musetti,Tallon Griekspoor,Lorenzo Musetti,Tallon Griekspoor,Paddy Power,4.5,0.2366,,,6.49,0.02,,,,2026-04-25T20:45:20
8b45b7c384ea73d5baadc160b8729234|Emilio Nava|Winamax (FR),8b45b7c384ea73d5baadc160b8729234,2026-04-26T12:00:00Z,tennis_atp_madrid_open,Arthur Fils vs Emilio Nava,Arthur Fils,Emilio Nava,Emilio Nava,Winamax (FR),6.0,0.1729,,,3.76,0.01,,,,2026-04-25T20:45:20
af21ea60075017262bb34c9fca0a8e6f|Joao Fonseca|Betfair,af21ea60075017262bb34c9fca0a8e6f,2026-04-26T19:30:00Z,tennis_atp_madrid_open,Joao Fonseca vs Rafael Jodar,Joao Fonseca,Rafael Jodar,Joao Fonseca,Betfair,2.2,0.4737,,,4.21,0.03,,,,2026-04-25T20:45:20
af21ea60075017262bb34c9fca0a8e6f|Joao Fonseca|Smarkets,af21ea60075017262bb34c9fca0a8e6f,2026-04-26T19:30:00Z,tennis_atp_madrid_open,Joao Fonseca vs Rafael Jodar,Joao Fonseca,Rafael Jodar,Joao Fonseca,Smarkets,2.18,0.4737,,,3.26,0.03,,,,2026-04-25T20:45:20
af21ea60075017262bb34c9fca0a8e6f|Joao Fonseca|Matchbook,af21ea60075017262bb34c9fca0a8e6f,2026-04-26T19:30:00Z,tennis_atp_madrid_open,Joao Fonseca vs Rafael Jodar,Joao Fonseca,Rafael Jodar,Joao Fonseca,Matchbook,2.18,0.4737,,,3.26,0.03,,,,2026-04-25T20:45:20
123a238486098cc9e8f71fea0cf4e7b0|NC State Wolfpack|DraftKings,123a238486098cc9e8f71fea0cf4e7b0,2026-08-29T16:00:00Z,americanfootball_ncaaf,Virginia Cavaliers vs NC State Wolfpack,Virginia Cavaliers,NC State Wolfpack,NC State Wolfpack,DraftKings,2.3,0.45,,,3.5,0.03,,,,2026-04-25T22:41:55
e16af22e69c257bb330d4be8e8b72931|Tallon Griekspoor|Coolbet,e16af22e69c257bb330d4be8e8b72931,2026-04-26T10:30:00Z,tennis_atp_madrid_open,Tallon Griekspoor vs Lorenzo Musetti,Tallon Griekspoor,Lorenzo Musetti,Tallon Griekspoor,Coolbet,4.5,0.2366,,,6.49,0.02,,,,2026-04-25T22:41:55
e16af22e69c257bb330d4be8e8b72931|Tallon Griekspoor|888sport,e16af22e69c257bb330d4be8e8b72931,2026-04-26T10:30:00Z,tennis_atp_madrid_open,Tallon Griekspoor vs Lorenzo Musetti,Tallon Griekspoor,Lorenzo Musetti,Tallon Griekspoor,888sport,4.5,0.2366,,,6.49,0.02,,,,2026-04-25T22:41:55
e16af22e69c257bb330d4be8e8b72931|Tallon Griekspoor|William Hill,e16af22e69c257bb330d4be8e8b72931,2026-04-26T10:30:00Z,tennis_atp_madrid_open,Tallon Griekspoor vs Lorenzo Musetti,Tallon Griekspoor,Lorenzo Musetti,Tallon Griekspoor,William Hill,4.5,0.2366,,,6.49,0.02,,,,2026-04-25T22:41:55
8b45b7c384ea73d5baadc160b8729234|Emilio Nava|LowVig.ag,8b45b7c384ea73d5baadc160b8729234,2026-04-26T12:00:00Z,tennis_atp_madrid_open,Arthur Fils vs Emilio Nava,Arthur Fils,Emilio Nava,Emilio Nava,LowVig.ag,5.96,0.1729,,,3.07,0.01,,,,2026-04-25T22:41:55
8b45b7c384ea73d5baadc160b8729234|Emilio Nava|BetOnline.ag,8b45b7c384ea73d5baadc160b8729234,2026-04-26T12:00:00Z,tennis_atp_madrid_open,Arthur Fils vs Emilio Nava,Arthur Fils,Emilio Nava,Emilio Nava,BetOnline.ag,5.96,0.1729,,,3.07,0.01,,,,2026-04-25T22:41:55
f9e1d7b1fb1c540953866750a46263e9|Thiago Agustin Tirante|Betfair,f9e1d7b1fb1c540953866750a46263e9,2026-04-26T15:30:00Z,tennis_atp_madrid_open,Cameron Norrie vs Thiago Agustin Tirante,Cameron Norrie,Thiago Agustin Tirante,Thiago Agustin Tirante,Betfair,2.32,0.4567,,,5.95,0.04,,,,2026-04-25T22:41:55
f9e1d7b1fb1c540953866750a46263e9|Thiago Agustin Tirante|Smarkets,f9e1d7b1fb1c540953866750a46263e9,2026-04-26T15:30:00Z,tennis_atp_madrid_open,Cameron Norrie vs Thiago Agustin Tirante,Cameron Norrie,Thiago Agustin Tirante,Thiago Agustin Tirante,Smarkets,2.3,0.4567,,,5.04,0.04,,,,2026-04-25T22:41:55
f9e1d7b1fb1c540953866750a46263e9|Thiago Agustin Tirante|Matchbook,f9e1d7b1fb1c540953866750a46263e9,2026-04-26T15:30:00Z,tennis_atp_madrid_open,Cameron Norrie vs Thiago Agustin Tirante,Cameron Norrie,Thiago Agustin Tirante,Thiago Agustin Tirante,Matchbook,2.32,0.4567,,,5.95,0.04,,,,2026-04-25T22:41:55
16eb0bb1dd8395b18e168cb516aaca80|Cody Durden|Paddy Power,16eb0bb1dd8395b18e168cb516aaca80,2026-04-25T22:35:00Z,mma_mixed_martial_arts,Jafel Filho vs Cody Durden,Jafel Filho,Cody Durden,Cody Durden,Paddy Power,3.4,0.3066,,,4.25,0.02,,,,2026-04-25T22:41:55
16eb0bb1dd8395b18e168cb516aaca80|Cody Durden|Betfair,16eb0bb1dd8395b18e168cb516aaca80,2026-04-25T22:35:00Z,mma_mixed_martial_arts,Jafel Filho vs Cody Durden,Jafel Filho,Cody Durden,Cody Durden,Betfair,3.7,0.3066,,,13.44,0.05,,,,2026-04-25T22:41:55
16eb0bb1dd8395b18e168cb516aaca80|Cody Durden|Bovada,16eb0bb1dd8395b18e168cb516aaca80,2026-04-25T22:35:00Z,mma_mixed_martial_arts,Jafel Filho vs Cody Durden,Jafel Filho,Cody Durden,Cody Durden,Bovada,3.65,0.3066,,,11.91,0.04,,,,2026-04-25T22:41:55
783061f020d8480cd696d9b91ac0b1c7|Wes Schultz|Pinnacle,783061f020d8480cd696d9b91ac0b1c7,2026-05-02T08:00:00Z,mma_mixed_martial_arts,Wes Schultz vs Ben Johnston,Wes Schultz,Ben Johnston,Wes Schultz,Pinnacle,2.66,0.3875,,,3.08,0.02,,,,2026-04-25T22:41:55
2f4054240d75e5992a009c2eb2886288|Tim Elliott|DraftKings,2f4054240d75e5992a009c2eb2886288,2026-05-02T11:00:00Z,mma_mixed_martial_arts,Tim Elliott vs Stephen Erceg,Tim Elliott,Stephen Erceg,Tim Elliott,DraftKings,4.5,0.2322,,,4.49,0.01,,,,2026-04-25T22:41:55
51b19bf447df56133f57f7b0aaed4c68|Coachella Valley Firebirds|Unibet (NL),51b19bf447df56133f57f7b0aaed4c68,2026-04-26T01:08:00Z,icehockey_ahl,Coachella Valley Firebirds vs Bakersfield Condors,Coachella Valley Firebirds,Bakersfield Condors,Coachella Valley Firebirds,Unibet (NL),4.6,0.2386,,,9.75,0.03,,,,2026-04-26T03:26:54
2f4e5f209b5cdcf9d22f1013bfa24a82|KT Wiz|Pinnacle,2f4e5f209b5cdcf9d22f1013bfa24a82,2026-04-26T05:00:18Z,baseball_kbo,SSG Landers vs KT Wiz,SSG Landers,KT Wiz,KT Wiz,Pinnacle,1.58,0.7219,,,14.06,0.24,,,,2026-04-26T06:09:57
2f4e5f209b5cdcf9d22f1013bfa24a82|KT Wiz|MyBookie.ag,2f4e5f209b5cdcf9d22f1013bfa24a82,2026-04-26T05:00:18Z,baseball_kbo,SSG Landers vs KT Wiz,SSG Landers,KT Wiz,KT Wiz,MyBookie.ag,1.55,0.7219,,,11.9,0.21,,,,2026-04-26T06:09:57
2f4e5f209b5cdcf9d22f1013bfa24a82|KT Wiz|DraftKings,2f4e5f209b5cdcf9d22f1013bfa24a82,2026-04-26T05:00:18Z,baseball_kbo,SSG Landers vs KT Wiz,SSG Landers,KT Wiz,KT Wiz,DraftKings,1.57,0.7219,,,13.34,0.23,,,,2026-04-26T06:09:57
ff146d7ffc92f19c01f09e94cf83e697|NC Dinos|Pinnacle,ff146d7ffc92f19c01f09e94cf83e697,2026-04-26T05:00:21Z,baseball_kbo,Hanwha Eagles vs NC Dinos,Hanwha Eagles,NC Dinos,NC Dinos,Pinnacle,2.87,0.3797,,,8.99,0.05,,,,2026-04-26T06:09:57
ff146d7ffc92f19c01f09e94cf83e697|NC Dinos|Bovada,ff146d7ffc92f19c01f09e94cf83e697,2026-04-26T05:00:21Z,baseball_kbo,Hanwha Eagles vs NC Dinos,Hanwha Eagles,NC Dinos,NC Dinos,Bovada,2.9,0.3797,,,10.13,0.05,,,,2026-04-26T06:09:57
8f36ac50e11e3f53934adb1d6ca19595|Kia Tigers|Nordic Bet,8f36ac50e11e3f53934adb1d6ca19595,2026-04-26T05:01:10Z,baseball_kbo,Kia Tigers vs Lotte Giants,Kia Tigers,Lotte Giants,Kia Tigers,Nordic Bet,1.94,0.5503,,,6.75,0.07,,,,2026-04-26T06:09:57
8f36ac50e11e3f53934adb1d6ca19595|Kia Tigers|Coolbet,8f36ac50e11e3f53934adb1d6ca19595,2026-04-26T05:01:10Z,baseball_kbo,Kia Tigers vs Lotte Giants,Kia Tigers,Lotte Giants,Kia Tigers,Coolbet,1.9,0.5503,,,4.55,0.05,,,,2026-04-26T06:09:57
5bb2f00b7a03bb5a09b76058be8a2453|Kiwoom Heroes|Bovada,5bb2f00b7a03bb5a09b76058be8a2453,2026-04-26T05:03:01Z,baseball_kbo,Kiwoom Heroes vs Samsung Lions,Kiwoom Heroes,Samsung Lions,Kiwoom Heroes,Bovada,1.87,0.58,,,8.46,0.1,,,,2026-04-26T06:09:57
7bcb7fecc9f0abb2fa681739960a829c|Robert Bryczek|BetOnline.ag,7bcb7fecc9f0abb2fa681739960a829c,2026-05-02T13:00:00Z,mma_mixed_martial_arts,Cam Rowston vs Robert Bryczek,Cam Rowston,Robert Bryczek,Robert Bryczek,BetOnline.ag,3.3,0.3218,,,6.21,0.03,,,,2026-04-26T09:06:42
7bcb7fecc9f0abb2fa681739960a829c|Robert Bryczek|BetUS,7bcb7fecc9f0abb2fa681739960a829c,2026-05-02T13:00:00Z,mma_mixed_martial_arts,Cam Rowston vs Robert Bryczek,Cam Rowston,Robert Bryczek,Robert Bryczek,BetUS,3.22,0.3218,,,3.63,0.02,,,,2026-04-26T09:06:42
7bcb7fecc9f0abb2fa681739960a829c|Robert Bryczek|DraftKings,7bcb7fecc9f0abb2fa681739960a829c,2026-05-02T13:00:00Z,mma_mixed_martial_arts,Cam Rowston vs Robert Bryczek,Cam Rowston,Robert Bryczek,Robert Bryczek,DraftKings,3.25,0.3218,,,4.6,0.02,,,,2026-04-26T09:06:42
ae22ee2cfaa7d47bdfbf58c00e46a7d7|Carlos Prates|William Hill,ae22ee2cfaa7d47bdfbf58c00e46a7d7,2026-05-02T13:15:00Z,mma_mixed_martial_arts,Jack Della Maddalena vs Carlos Prates,Jack Della Maddalena,Carlos Prates,Carlos Prates,William Hill,2.0,0.5159,,,3.17,0.03,,,,2026-04-26T09:06:42
cd1de2ada1b712d0476fe341467e62c2|RB Leipzig|1xBet,cd1de2ada1b712d0476fe341467e62c2,2026-05-02T16:30:00Z,soccer_germany_bundesliga,Bayer Leverkusen vs RB Leipzig,Bayer Leverkusen,RB Leipzig,RB Leipzig,1xBet,3.33,0.3153,0.4491,0.3153,4.98,0.02,0.0,3,3.172,2026-04-26T10:35:01
553c24488d26dcdee9a4d8bec80703af|Nice|Marathon Bet,553c24488d26dcdee9a4d8bec80703af,2026-05-02T19:05:00Z,soccer_france_ligue_one,Nice vs RC Lens,Nice,RC Lens,Nice,Marathon Bet,4.5,0.2473,0.6106,0.2473,11.28,0.03,0.0,3,4.0439,2026-04-26T10:35:01
346a069408bb60029edcba2aa080976f|Draw|1xBet,346a069408bb60029edcba2aa080976f,2026-05-03T15:15:00Z,soccer_france_ligue_one,Auxerre vs Angers,Auxerre,Angers,Draw,1xBet,3.63,0.2874,0.2245,0.2874,4.33,0.01,0.0,3,3.4793,2026-04-26T10:35:01
bfced38b94d2e8914a9b7da5a4e4f57c|Draw|Unibet (NL),bfced38b94d2e8914a9b7da5a4e4f57c,2026-05-03T15:15:00Z,soccer_france_ligue_one,Paris FC vs Brest,Paris FC,Brest,Draw,Unibet (NL),3.7,0.2892,0.2122,0.2892,7.0,0.02,0.0,3,3.4581,2026-04-26T10:35:01
8ba3f9de97a2ce3a8b4793f055c8cf45|Rennes|Unibet (SE),8ba3f9de97a2ce3a8b4793f055c8cf45,2026-05-03T18:45:00Z,soccer_france_ligue_one,Lyon vs Rennes,Lyon,Rennes,Rennes,Unibet (SE),3.15,0.3355,0.165,0.3355,5.68,0.02,0.0,3,2.9806,2026-04-26T10:35:01
1645356fdf0baa021e2808442260afb3|Atalanta BC|1xBet,1645356fdf0baa021e2808442260afb3,2026-05-02T18:45:00Z,soccer_italy_serie_a,Atalanta BC vs Genoa,Atalanta BC,Genoa,Atalanta BC,1xBet,1.69,0.627,0.8521,0.627,5.96,0.07,0.0,3,1.595,2026-04-26T10:35:01
2457832a9a6bc5d539672aa3f6537d3b|Sassuolo|Unibet (UK),2457832a9a6bc5d539672aa3f6537d3b,2026-05-03T13:00:00Z,soccer_italy_serie_a,Sassuolo vs AC Milan,Sassuolo,AC Milan,Sassuolo,Unibet (UK),4.5,0.2373,0.2785,0.2373,6.8,0.02,0.0,3,4.2133,2026-04-26T10:35:01
453c0686f764668aefe41eca2b87a78f|TSG Hoffenheim|Unibet (SE),453c0686f764668aefe41eca2b87a78f,2026-05-02T13:30:00Z,soccer_germany_bundesliga,TSG Hoffenheim vs VfB Stuttgart,TSG Hoffenheim,VfB Stuttgart,TSG Hoffenheim,Unibet (SE),2.4,0.4356,0.3463,0.4356,4.53,0.03,0.0,3,2.2959,2026-04-26T10:50:56
9a157e2297a81ebb54981112807d4658|Watford|Coolbet,9a157e2297a81ebb54981112807d4658,2026-05-02T11:30:00Z,soccer_efl_champ,Watford vs Coventry City,Watford,Coventry City,Watford,Coolbet,3.5,0.2984,0.598,0.2984,4.42,0.01,0.0,4,3.3517,2026-04-26T13:15:57
4b0fdbafaa0cb639b40df4879fddeb0f|Hull City|Codere (IT),4b0fdbafaa0cb639b40df4879fddeb0f,2026-05-02T11:30:00Z,soccer_efl_champ,Hull City vs Norwich City,Hull City,Norwich City,Hull City,Codere (IT),1.89,0.5721,0.598,0.5721,8.13,0.07,0.0,4,1.7478,2026-04-26T13:15:57
30a25995c721f9c70c6dd39a8be9f374|Wrexham AFC|Coral,30a25995c721f9c70c6dd39a8be9f374,2026-05-02T11:30:00Z,soccer_efl_champ,Wrexham AFC vs Middlesbrough,Wrexham AFC,Middlesbrough,Wrexham AFC,Coral,3.0,0.3694,0.6746,0.3694,10.81,0.04,0.0,4,2.7072,2026-04-26T13:15:57
8ba3f9de97a2ce3a8b4793f055c8cf45|Draw|Unibet (SE),8ba3f9de97a2ce3a8b4793f055c8cf45,2026-05-03T18:45:00Z,soccer_france_ligue_one,Lyon vs Rennes,Lyon,Rennes,Draw,Unibet (SE),3.75,0.2881,0.2245,0.2881,8.04,0.02,0.0,3,3.471,2026-04-26T13:15:57
16fa5da1e64cdb028c84396beecbb633|Como|Unibet (NL),16fa5da1e64cdb028c84396beecbb633,2026-05-02T16:00:00Z,soccer_italy_serie_a,Como vs Napoli,Como,Napoli,Como,Unibet (NL),2.38,0.4385,0.5865,0.4385,4.37,0.02,0.0,4,2.2804,2026-04-26T13:15:57
f89c91a6be76eca19fb7a47f67c3e5b6|Draw|Unibet (NL),f89c91a6be76eca19fb7a47f67c3e5b6,2026-05-04T16:30:00Z,soccer_italy_serie_a,Cremonese vs Lazio,Cremonese,Lazio,Draw,Unibet (NL),3.5,0.3171,0.2311,0.3171,10.98,0.03,0.0,3,3.1538,2026-04-26T13:15:57
9a157e2297a81ebb54981112807d4658|Draw|Nordic Bet,9a157e2297a81ebb54981112807d4658,2026-05-02T11:30:00Z,soccer_efl_champ,Watford vs Coventry City,Watford,Coventry City,Draw,Nordic Bet,3.95,0.2769,0.2258,0.2769,9.39,0.03,0.0,4,3.611,2026-04-26T14:50:38
1645356fdf0baa021e2808442260afb3|Atalanta BC|Nordic Bet,1645356fdf0baa021e2808442260afb3,2026-05-02T18:45:00Z,soccer_italy_serie_a,Atalanta BC vs Genoa,Atalanta BC,Genoa,Atalanta BC,Nordic Bet,1.68,0.6312,0.8521,0.6312,6.04,0.07,0.0,3,1.5843,2026-04-26T14:50:38
607bd701c9fdd9952ad391bbf5543997|AS Roma|1xBet,607bd701c9fdd9952ad391bbf5543997,2026-05-04T18:45:00Z,soccer_italy_serie_a,AS Roma vs Fiorentina,AS Roma,Fiorentina,AS Roma,1xBet,1.8,0.5839,0.8615,0.5839,5.1,0.05,0.0,3,1.7127,2026-04-26T14:50:38
2f418314c85b618d37cc9fb8bc837d65|FC Volendam|Unibet (NL),2f418314c85b618d37cc9fb8bc837d65,2026-05-03T10:15:00Z,soccer_netherlands_eredivisie,FC Volendam vs Heerenveen,FC Volendam,Heerenveen,FC Volendam,Unibet (NL),3.6,0.2933,0.4606,0.2933,5.58,0.02,0.0,2,3.4097,2026-04-26T14:50:38
8580759914ea1c28f6f52843f111a5a3|FC Zwolle|Unibet (NL),8580759914ea1c28f6f52843f111a5a3,2026-05-03T12:30:00Z,soccer_netherlands_eredivisie,FC Zwolle vs Heracles Almelo,FC Zwolle,Heracles Almelo,FC Zwolle,Unibet (NL),1.7,0.6395,0.883,0.6395,8.71,0.1,0.0,3,1.5638,2026-04-26T14:50:38
62e0bb4b475c4b6748cec73da0249a04|Getafe|Unibet (SE),62e0bb4b475c4b6748cec73da0249a04,2026-05-03T14:15:00Z,soccer_spain_la_liga,Getafe vs Rayo Vallecano,Getafe,Rayo Vallecano,Getafe,Unibet (SE),2.17,0.4814,0.612,0.4814,4.46,0.03,0.0,3,2.0774,2026-04-26T14:50:38
129bf1300cca29a85d0ebc69b0765602|Real Sociedad|Unibet (NL),129bf1300cca29a85d0ebc69b0765602,2026-05-04T19:00:00Z,soccer_spain_la_liga,Sevilla vs Real Sociedad,Sevilla,Real Sociedad,Real Sociedad,Unibet (NL),2.95,0.3557,0.1593,0.3557,4.93,0.02,0.0,3,2.8115,2026-04-26T14:50:38
7dfac3d69789cb033ecb18982d93e975|Blackburn Rovers|LeoVegas (SE),7dfac3d69789cb033ecb18982d93e975,2026-05-02T11:30:00Z,soccer_efl_champ,Blackburn Rovers vs Leicester City,Blackburn Rovers,Leicester City,Blackburn Rovers,LeoVegas (SE),2.48,0.4293,0.598,0.4293,6.48,0.03,0.0,4,2.3291,2026-04-26T16:51:31
30a25995c721f9c70c6dd39a8be9f374|Wrexham AFC|Coolbet,30a25995c721f9c70c6dd39a8be9f374,2026-05-02T11:30:00Z,soccer_efl_champ,Wrexham AFC vs Middlesbrough,Wrexham AFC,Middlesbrough,Wrexham AFC,Coolbet,2.7,0.3915,0.6746,0.3915,5.71,0.03,0.0,4,2.5542,2026-04-26T16:51:31
2c44edb45dc3c19fb57bae5ca40eeef7|Augsburg|Unibet (SE),2c44edb45dc3c19fb57bae5ca40eeef7,2026-05-02T13:30:00Z,soccer_germany_bundesliga,Werder Bremen vs Augsburg,Werder Bremen,Augsburg,Augsburg,Unibet (SE),4.0,0.2743,0.2017,0.2743,9.72,0.03,0.0,4,3.6458,2026-04-26T16:51:31
d65a76864d1fde46c8c25ed1de420309|Borussia Monchengladbach|1xBet,d65a76864d1fde46c8c25ed1de420309,2026-05-03T15:30:00Z,soccer_germany_bundesliga,Borussia Monchengladbach vs Borussia Dortmund,Borussia Monchengladbach,Borussia Dortmund,Borussia Monchengladbach,1xBet,4.01,0.2765,0.2136,0.2765,10.89,0.03,0.0,3,3.6163,2026-04-26T16:51:31
f89c91a6be76eca19fb7a47f67c3e5b6|Cremonese|Unibet (NL),f89c91a6be76eca19fb7a47f67c3e5b6,2026-05-04T16:30:00Z,soccer_italy_serie_a,Cremonese vs Lazio,Cremonese,Lazio,Cremonese,Unibet (NL),3.7,0.2904,0.5865,0.2904,7.44,0.02,0.0,3,3.4439,2026-04-26T16:51:31
553c24488d26dcdee9a4d8bec80703af|RC Lens|Unibet (NL),553c24488d26dcdee9a4d8bec80703af,2026-05-02T19:05:00Z,soccer_france_ligue_one,Nice vs RC Lens,Nice,RC Lens,RC Lens,Unibet (NL),1.79,0.5983,0.165,0.5983,7.1,0.07,0.0,3,1.6714,2026-04-26T19:01:54
d1280e2e5067d1465f49862c52c1bdbc|Lecce|Unibet (NL),d1280e2e5067d1465f49862c52c1bdbc,2026-05-01T18:45:00Z,soccer_italy_serie_a,Pisa vs Lecce,Pisa,Lecce,Lecce,Unibet (NL),3.0,0.3536,0.1823,0.3536,6.08,0.02,0.0,4,2.8281,2026-04-26T19:01:54
a31cad7d6fc76b3fc61f70479bd7821d|Swansea City|LeoVegas (SE),a31cad7d6fc76b3fc61f70479bd7821d,2026-05-02T11:30:00Z,soccer_efl_champ,Swansea City vs Charlton Athletic,Swansea City,Charlton Athletic,Swansea City,LeoVegas (SE),1.92,0.5419,0.598,0.5419,4.05,0.03,0.0,3,1.8453,2026-04-26T19:01:54
a34e5c952680290aaf82c7f9d7dee5a7|Draw|Pinnacle,a34e5c952680290aaf82c7f9d7dee5a7,2026-05-02T11:30:00Z,soccer_efl_champ,Derby County vs Sheffield United,Derby County,Sheffield United,Draw,Pinnacle,4.01,0.2729,0.2258,0.2729,9.42,0.02,0.0,4,3.6648,2026-04-26T19:01:54
7702df55186f99ff06dd572038fd516c|CF Estrela|1xBet,7702df55186f99ff06dd572038fd516c,2026-05-02T14:30:00Z,soccer_portugal_primeira_liga,Moreirense FC vs CF Estrela,Moreirense FC,CF Estrela,CF Estrela,1xBet,3.25,0.3226,0.2314,0.3226,4.84,0.02,0.0,3,3.1001,2026-04-26T19:01:54
7702df55186f99ff06dd572038fd516c|Draw|1xBet,7702df55186f99ff06dd572038fd516c,2026-05-02T14:30:00Z,soccer_portugal_primeira_liga,Moreirense FC vs CF Estrela,Moreirense FC,CF Estrela,Draw,1xBet,3.3,0.3214,0.2457,0.3214,6.07,0.02,0.0,3,3.1111,2026-04-26T19:01:54
4f49195b18bb1795c3a1a963e6dcae4d|Draw|Coolbet,4f49195b18bb1795c3a1a963e6dcae4d,2026-05-03T14:45:00Z,soccer_netherlands_eredivisie,AZ Alkmaar vs FC Twente Enschede,AZ Alkmaar,FC Twente Enschede,Draw,Coolbet,4.0,0.2661,0.207,0.2661,6.43,0.02,0.0,3,3.7583,2026-04-26T19:01:54
6d9cc0a176239fde9b91ec22817e4d84|Sparta Rotterdam|1xBet,6d9cc0a176239fde9b91ec22817e4d84,2026-05-03T14:45:00Z,soccer_netherlands_eredivisie,Sparta Rotterdam vs Go Ahead Eagles,Sparta Rotterdam,Go Ahead Eagles,Sparta Rotterdam,1xBet,2.08,0.5027,0.5481,0.4582,4.56,0.07,1.0,3,2.1824,2026-04-26T19:01:54
bb624cb4bdfb721401d5a3d3017c921e|Draw|Unibet (SE),bb624cb4bdfb721401d5a3d3017c921e,2026-05-03T10:30:00Z,soccer_italy_serie_a,Bologna vs Cagliari,Bologna,Cagliari,Draw,Unibet (SE),3.95,0.2636,0.2311,0.2636,4.13,0.01,0.0,4,3.7933,2026-04-26T20:44:54
1924bb4b78bd3bb972a104695e5fddf9|Draw|Pinnacle,1924bb4b78bd3bb972a104695e5fddf9,2026-05-02T14:30:00Z,soccer_portugal_primeira_liga,Nacional vs AVS Futebol SAD,Nacional,AVS Futebol SAD,Draw,Pinnacle,4.47,0.2479,0.2245,0.2479,10.79,0.02,0.0,3,4.0346,2026-04-26T22:43:57
6d9cc0a176239fde9b91ec22817e4d84|Sparta Rotterdam|Betsson,6d9cc0a176239fde9b91ec22817e4d84,2026-05-03T14:45:00Z,soccer_netherlands_eredivisie,Sparta Rotterdam vs Go Ahead Eagles,Sparta Rotterdam,Go Ahead Eagles,Sparta Rotterdam,Betsson,2.12,0.5027,0.5481,0.4582,6.57,0.1,1.0,3,2.1824,2026-04-26T22:43:57
af41a6b73184665e22901448af9c2d49|Hamburger SV|1xBet,af41a6b73184665e22901448af9c2d49,2026-05-10T13:30:00Z,soccer_germany_bundesliga,Hamburger SV vs SC Freiburg,Hamburger SV,SC Freiburg,Hamburger SV,1xBet,2.86,0.378,0.4112,0.3454,8.1,0.07,1.0,2,2.8951,2026-04-26T22:43:57
6d9cc0a176239fde9b91ec22817e4d84|Draw|Unibet (NL),6d9cc0a176239fde9b91ec22817e4d84,2026-05-03T14:45:00Z,soccer_netherlands_eredivisie,Sparta Rotterdam vs Go Ahead Eagles,Sparta Rotterdam,Go Ahead Eagles,Draw,Unibet (NL),3.95,0.2803,0.2196,0.3399,10.72,0.03,0.0,3,2.9424,2026-04-27T03:31:23
7702df55186f99ff06dd572038fd516c|CF Estrela|Tipico,7702df55186f99ff06dd572038fd516c,2026-05-02T14:30:00Z,soccer_portugal_primeira_liga,Moreirense FC vs CF Estrela,Moreirense FC,CF Estrela,CF Estrela,Tipico,3.3,0.3226,0.2314,0.3226,6.45,0.02,0.0,3,3.1001,2026-04-27T03:31:23
1dc1f73ee86044140d5314edafdf5650|Draw|FanDuel,1dc1f73ee86044140d5314edafdf5650,2026-05-08T18:45:00Z,soccer_italy_serie_a,Torino vs Sassuolo,Torino,Sassuolo,Draw,FanDuel,3.4,0.3073,0.2311,0.3073,4.47,0.01,0.0,2,3.2546,2026-04-27T03:31:23
05192f677ae85b891f6a652b5cbe8917|Crystal Palace|1xBet,05192f677ae85b891f6a652b5cbe8917,2026-05-10T13:00:00Z,soccer_epl,Crystal Palace vs Everton,Crystal Palace,Everton,Crystal Palace,1xBet,2.73,0.3813,0.6091,0.3813,4.09,0.02,0.0,3,2.6226,2026-04-27T03:31:23
05192f677ae85b891f6a652b5cbe8917|Everton|1xBet,05192f677ae85b891f6a652b5cbe8917,2026-05-10T13:00:00Z,soccer_epl,Crystal Palace vs Everton,Crystal Palace,Everton,Everton,1xBet,2.97,0.3599,0.1703,0.3599,6.89,0.03,0.0,3,2.7785,2026-04-27T03:31:23
6d8db9dded1c8d337ae3a570c8d4ff3c|Leeds United|1xBet,6d8db9dded1c8d337ae3a570c8d4ff3c,2026-05-11T19:00:00Z,soccer_epl,Tottenham Hotspur vs Leeds United,Tottenham Hotspur,Leeds United,Leeds United,1xBet,3.56,0.3039,0.1703,0.3039,8.19,0.03,0.0,3,3.2904,2026-04-27T03:31:23
